Call_ID,Caller_ID,Receiver_ID,Duration_Seconds,Call_Type,Call_Date,Call_Time,City
385,9681669259,9021714682,582,ISD,31-01-2025,11:25:21,Bangalore
386,9243680487,9237068367,139,ISD,16-01-2025,20:35:44,Chennai
387,9857265450,9197669951,997,ISD,02-01-2025,08:25:35,Hyderabad
388,9659218242,9128043230,702,STD,23-01-2025,04:25:47,Bangalore
389,9589358640,9899337305,556,Local,08-01-2025,12:48:05,Hyderabad
390,9376666440,9717174992,696,ISD,26-01-2025,18:07:03,Bangalore
391,9931710726,9690806982,466,ISD,26-01-2025,14:59:49,Delhi
392,9573622610,9323166647,161,STD,21-01-2025,17:35:41,Chennai
393,9603703935,9087070245,352,ISD,15-01-2025,00:44:17,Hyderabad
394,9848193891,9235725573,704,STD,16-01-2025,10:04:15,Mumbai
395,9859300838,9953901619,196,ISD,07-01-2025,02:17:27,Bangalore
396,9405990590,9900698854,532,Local,01-01-2025,02:08:42,Hyderabad
397,9578533101,9107841019,246,STD,23-01-2025,09:56:28,Bangalore
398,9968515773,9949003636,960,ISD,20-01-2025,17:34:22,Chennai
399,9562389022,9098445418,836,Local,14-01-2025,00:27:27,Bangalore
400,9559164900,9251786630,431,STD,09-01-2025,19:06:37,Mumbai
401,9233912551,9728785973,944,ISD,12-01-2025,07:50:51,Hyderabad
402,9989149229,9409450760,886,Local,01-01-2025,09:47:08,Mumbai
403,9384146551,9391942213,81,Local,22-01-2025,11:35:13,Mumbai
404,9498331915,9078763013,644,STD,15-01-2025,21:07:49,Delhi
405,9266439063,9404059971,913,STD,10-01-2025,13:00:33,Chennai
406,9581092229,9429230017,789,STD,09-01-2025,12:31:14,Bangalore
407,9065206245,9489704530,89,ISD,07-01-2025,21:34:29,Mumbai
408,9273448280,9223445982,17,Local,09-01-2025,09:42:10,Chennai
409,9914544764,9021929056,818,Local,21-01-2025,20:48:13,Bangalore
410,9376457334,9373971060,632,STD,28-01-2025,11:45:46,Delhi
411,9723830546,9818136584,220,STD,24-01-2025,15:53:50,Mumbai
412,9218424760,9877272633,733,Local,17-01-2025,20:44:01,Bangalore
413,9879199175,9025398850,790,ISD,30-01-2025,19:50:25,Mumbai
414,9084918412,9314670520,113,Local,28-01-2025,16:04:31,Delhi
415,9126240890,9924575207,753,Local,24-01-2025,10:47:22,Hyderabad
416,9086590643,9877725479,854,ISD,16-01-2025,23:13:05,Delhi
417,9995947036,9095372883,978,STD,09-01-2025,02:54:45,Chennai
418,9918483779,9287423033,918,ISD,31-01-2025,04:15:32,Chennai
419,9447412398,9525910597,185,STD,27-01-2025,12:40:26,Bangalore
420,9932610161,9630607363,220,Local,08-01-2025,19:13:48,Chennai
421,9276155845,9447289089,365,Local,31-01-2025,19:16:44,Delhi
422,9933992770,9850897849,625,ISD,02-01-2025,00:04:38,Bangalore
423,9287200811,9554242357,308,Local,08-01-2025,16:50:45,Chennai
424,9296057196,9108742108,843,ISD,30-01-2025,06:12:00,Chennai
425,9179598807,9844239190,122,ISD,09-01-2025,13:27:32,Bangalore
426,9071598497,9979927116,743,ISD,09-01-2025,04:26:35,Mumbai
427,9187082807,9817010588,166,Local,02-01-2025,15:17:57,Mumbai
428,9473871617,9942848606,175,STD,11-01-2025,03:08:39,Hyderabad
429,9384820410,9848290046,479,ISD,03-01-2025,16:24:14,Chennai
430,9078113572,9660772364,386,Local,09-01-2025,04:31:28,Delhi
431,9176133273,9799426917,411,Local,18-01-2025,15:09:23,Hyderabad
432,9933430915,9330604463,314,STD,04-01-2025,14:04:03,Hyderabad
433,9745763160,9532801632,883,Local,23-01-2025,05:55:28,Hyderabad
434,9610423230,9868719432,851,ISD,17-01-2025,21:28:00,Delhi
435,9765278336,9914494979,693,ISD,28-01-2025,11:16:47,Mumbai
436,9173107458,9603596729,475,ISD,17-01-2025,23:58:07,Hyderabad
437,9768956671,9638862532,238,ISD,11-01-2025,00:24:49,Chennai
438,9007351521,9870472378,48,STD,09-01-2025,03:27:50,Mumbai
439,9474773902,9445029882,756,Local,13-01-2025,09:56:54,Delhi
440,9558058286,9606660944,122,STD,30-01-2025,09:28:19,Bangalore
441,9639007600,9338785284,615,STD,25-01-2025,20:40:24,Mumbai
442,9130688827,9356716406,681,Local,29-01-2025,23:54:29,Delhi
443,9739165356,9024815622,44,STD,03-01-2025,15:23:24,Bangalore
444,9408231835,9593297224,751,ISD,20-01-2025,22:15:33,Bangalore
445,9855146257,9472544038,509,STD,06-01-2025,00:13:51,Delhi
446,9424490640,9430247914,460,Local,15-01-2025,06:43:57,Bangalore
447,9450351230,9439053550,553,Local,30-01-2025,18:47:34,Bangalore
448,9641012285,9684873841,257,ISD,20-01-2025,15:00:13,Chennai
449,9045285540,9968858428,703,Local,28-01-2025,03:24:37,Hyderabad
450,9079633173,9310095611,530,Local,03-01-2025,22:18:33,Delhi
451,9356964052,9743113735,526,ISD,03-01-2025,19:08:05,Bangalore
452,9360562372,9360045868,427,Local,03-01-2025,19:19:52,Chennai
453,9036344075,9529847499,620,STD,31-01-2025,15:49:14,Mumbai
454,9114834200,9122036651,391,Local,06-01-2025,01:57:47,Mumbai
455,9107862215,9595404488,606,STD,22-01-2025,07:23:03,Bangalore
456,9554979630,9788193050,33,Local,21-01-2025,18:03:35,Delhi
457,9535712357,9550102884,301,ISD,31-01-2025,22:47:53,Hyderabad
458,9797727753,9479058223,269,Local,20-01-2025,22:29:30,Mumbai
459,9267324751,9629802532,449,ISD,29-01-2025,20:02:00,Delhi
460,9268719555,9347988953,110,Local,11-01-2025,07:07:04,Chennai
461,9787817508,9742172667,751,STD,04-01-2025,14:23:56,Chennai
462,9087122199,9593831450,843,Local,10-01-2025,01:07:47,Chennai
463,9315738210,9106415277,117,Local,20-01-2025,04:58:54,Mumbai
464,9529477570,9969356032,276,Local,08-01-2025,04:40:34,Hyderabad
465,9291406098,9208616601,978,STD,13-01-2025,07:31:41,Bangalore
466,9126984221,9572253179,542,Local,05-01-2025,14:00:20,Delhi
467,9844183867,9330032484,979,STD,15-01-2025,16:01:05,Mumbai
468,9845737134,9014117037,123,Local,29-01-2025,03:21:02,Chennai
469,9058522175,9775917620,295,ISD,06-01-2025,08:29:16,Chennai
470,9016579963,9590262750,866,ISD,24-01-2025,17:45:59,Chennai
471,9731030705,9000387140,536,STD,16-01-2025,05:24:26,Delhi
472,9693563299,9911500551,738,Local,28-01-2025,14:47:16,Delhi
473,9773761742,9783575034,155,ISD,03-01-2025,05:38:45,Chennai
474,9170658195,9436907909,980,STD,22-01-2025,05:54:40,Hyderabad
475,9215125908,9392112818,138,ISD,25-01-2025,02:01:47,Hyderabad
476,9023737206,9492102096,632,Local,18-01-2025,10:26:38,Hyderabad
477,9467148779,9742435725,77,STD,25-01-2025,01:48:51,Hyderabad
478,9700590710,9594257271,676,STD,11-01-2025,05:04:29,Chennai
479,9411613336,9933746300,356,ISD,26-01-2025,06:39:27,Chennai
480,9616903251,9993513941,496,Local,10-01-2025,04:57:44,Chennai
481,9136306940,9274367695,471,Local,14-01-2025,07:08:24,Chennai
482,9669296459,9488518822,261,Local,02-01-2025,15:52:33,Delhi
483,9896168072,9410499698,264,Local,22-01-2025,05:03:25,Bangalore
484,9197935691,9783161073,425,Local,30-01-2025,22:45:37,Mumbai
485,9397711121,9427894037,12,STD,12-01-2025,14:29:35,Hyderabad
486,9649139094,9693944878,305,ISD,22-01-2025,02:21:14,Bangalore
487,9891132557,9516261815,447,Local,20-01-2025,23:56:29,Delhi
488,9205351872,9961982799,433,STD,19-01-2025,23:10:46,Delhi
489,9206352615,9198865719,256,ISD,06-01-2025,19:11:48,Bangalore
490,9868261193,9619038223,981,STD,15-01-2025,16:55:37,Mumbai
491,9638551709,9055586003,711,Local,23-01-2025,11:31:54,Chennai
492,9653743543,9967739673,448,ISD,10-01-2025,06:11:27,Bangalore
493,9908948427,9899653685,907,Local,08-01-2025,14:54:15,Delhi
494,9696007840,9447766479,978,STD,10-01-2025,17:34:47,Mumbai
495,9568470137,9719945788,800,ISD,03-01-2025,03:38:18,Hyderabad
496,9595499184,9801640704,724,STD,27-01-2025,18:22:29,Mumbai
497,9830993913,9663625775,167,Local,21-01-2025,17:58:47,Delhi
498,9985287157,9813065054,518,STD,23-01-2025,12:57:49,Mumbai
499,9210205202,9346447891,92,Local,03-01-2025,16:10:42,Hyderabad
500,9658133442,9583679510,788,STD,31-01-2025,21:47:58,Mumbai
501,9774618052,9937009228,440,Local,16-01-2025,10:37:28,Bangalore
502,9586415847,9072555607,700,Local,04-01-2025,12:38:15,Delhi
503,9369797043,9811073241,605,STD,13-01-2025,10:02:43,Bangalore
504,9973232058,9256208236,652,Local,22-01-2025,09:21:11,Delhi
505,9165207796,9553338890,318,STD,16-01-2025,02:18:39,Chennai
506,9091697521,9833334976,243,STD,05-01-2025,13:13:09,Mumbai
507,9257945981,9744811953,103,Local,08-01-2025,07:39:20,Bangalore
508,9129200496,9500096640,861,STD,09-01-2025,09:55:30,Delhi
509,9061318292,9256372312,265,ISD,04-01-2025,01:30:43,Hyderabad
510,9073409840,9537938931,403,Local,16-01-2025,20:35:47,Mumbai
511,9404387067,9685588241,393,Local,01-01-2025,07:36:38,Chennai
512,9720438546,9515606705,480,ISD,14-01-2025,07:50:42,Chennai
513,9924108234,9600466638,844,Local,07-01-2025,16:45:28,Hyderabad
514,9688368317,9382325589,749,Local,08-01-2025,06:08:47,Chennai
515,9090415856,9155096556,708,STD,02-01-2025,13:11:29,Chennai
516,9748450773,9472462068,892,ISD,16-01-2025,08:22:33,Bangalore
517,9998606387,9215181169,469,Local,07-01-2025,23:39:22,Bangalore
518,9544974151,9513771041,366,STD,14-01-2025,13:20:22,Delhi
519,9311426282,9234684629,96,Local,22-01-2025,04:54:45,Delhi
520,9854111220,9981023014,928,Local,19-01-2025,16:16:12,Bangalore
521,9557068608,9441110240,102,ISD,21-01-2025,16:33:03,Hyderabad
522,9925501572,9648102677,241,STD,04-01-2025,20:12:47,Mumbai
523,9007930184,9637667169,592,STD,20-01-2025,00:48:30,Hyderabad
524,9757911443,9506550624,100,Local,29-01-2025,20:21:35,Mumbai
525,9318774690,9631711571,953,Local,31-01-2025,21:39:59,Delhi
526,9432341738,9443246483,568,ISD,26-01-2025,14:47:41,Bangalore
527,9542853100,9390211412,437,ISD,21-01-2025,02:46:57,Bangalore
528,9654455153,9180447167,83,ISD,18-01-2025,01:36:33,Hyderabad
529,9914674775,9736088944,333,STD,06-01-2025,00:50:40,Hyderabad
530,9139799015,9684387004,597,Local,10-01-2025,02:44:30,Chennai
531,9704852489,9003542531,473,Local,11-01-2025,23:16:31,Chennai
532,9575166497,9509114097,817,Local,14-01-2025,18:22:51,Delhi
533,9568705711,9902605749,188,STD,06-01-2025,02:27:02,Delhi
534,9023412189,9948347618,91,STD,17-01-2025,15:55:15,Chennai
535,9373146924,9696746235,787,Local,29-01-2025,12:38:57,Hyderabad
536,9697012849,9273784400,537,ISD,11-01-2025,21:50:01,Hyderabad
537,9090254109,9697192112,346,ISD,02-01-2025,16:04:11,Delhi
538,9097322728,9785122978,59,ISD,26-01-2025,15:09:46,Hyderabad
539,9187140787,9173101212,193,STD,17-01-2025,04:17:35,Hyderabad
540,9303326186,9096163545,911,Local,13-01-2025,07:46:37,Delhi
541,9723248004,9025766179,231,Local,04-01-2025,22:14:41,Hyderabad
542,9249582632,9320622827,55,Local,06-01-2025,19:21:48,Bangalore
543,9673370035,9595491231,490,Local,03-01-2025,05:29:47,Delhi
544,9426459432,9751509917,626,ISD,23-01-2025,12:29:57,Hyderabad
545,9041236102,9514624369,127,Local,18-01-2025,02:17:29,Bangalore
546,9723434166,9040852572,663,ISD,11-01-2025,17:27:18,Mumbai
547,9423700125,9988221015,105,ISD,13-01-2025,09:42:51,Chennai
548,9463769606,9131210400,99,ISD,08-01-2025,11:01:22,Hyderabad
549,9868027128,9535508667,177,ISD,14-01-2025,01:14:17,Mumbai
550,9162568145,9645203659,423,ISD,16-01-2025,12:44:15,Bangalore
551,9885293557,9740861369,602,ISD,01-01-2025,21:44:19,Hyderabad
552,9706766162,9643533289,157,ISD,08-01-2025,02:00:33,Hyderabad
553,9094758968,9727641787,850,STD,20-01-2025,16:18:53,Mumbai
554,9318864748,9361137744,132,STD,29-01-2025,11:09:55,Hyderabad
555,9662903420,9424272004,934,Local,25-01-2025,03:51:36,Bangalore
556,9024541480,9815649878,62,Local,19-01-2025,12:55:51,Bangalore
557,9141368542,9447156234,208,ISD,30-01-2025,09:54:36,Mumbai
558,9873418476,9167487439,678,Local,03-01-2025,23:35:32,Delhi
559,9324274461,9387698498,260,Local,04-01-2025,22:48:11,Bangalore
560,9531954506,9040344498,266,ISD,03-01-2025,20:37:40,Hyderabad
561,9409948127,9115979542,124,Local,26-01-2025,22:12:43,Mumbai
562,9509553101,9081273869,903,ISD,07-01-2025,05:27:33,Mumbai
563,9586710114,9268276973,252,Local,07-01-2025,00:48:55,Delhi
564,9134026647,9978445010,898,ISD,18-01-2025,23:40:35,Bangalore
565,9845899085,9661432434,824,STD,09-01-2025,22:55:01,Chennai
566,9673967663,9431503714,717,ISD,24-01-2025,05:15:58,Mumbai
567,9175372293,9278947229,628,ISD,15-01-2025,13:20:20,Mumbai
568,9824269650,9905009317,168,Local,03-01-2025,13:12:55,Hyderabad
569,9525357468,9644225024,668,ISD,21-01-2025,16:48:53,Mumbai
570,9476977191,9347317610,269,ISD,27-01-2025,00:20:24,Mumbai
571,9402731742,9540059517,107,STD,19-01-2025,02:38:07,Chennai
572,9861401065,9168721512,399,STD,03-01-2025,21:30:02,Mumbai
573,9313676420,9968757481,655,Local,03-01-2025,20:16:03,Chennai
574,9724463357,9511527218,139,STD,01-01-2025,06:12:27,Mumbai
575,9365937369,9749163213,940,Local,16-01-2025,02:34:24,Chennai
576,9345498282,9122318115,642,ISD,03-01-2025,15:46:29,Bangalore
577,9294130016,9006273692,193,STD,07-01-2025,17:54:46,Delhi
578,9376678513,9932259112,72,Local,16-01-2025,07:47:00,Hyderabad
579,9529309371,9329424977,740,STD,18-01-2025,22:27:31,Bangalore
580,9957639212,9197288179,308,Local,30-01-2025,10:56:46,Hyderabad
581,9090974523,9690884559,90,Local,12-01-2025,18:15:48,Bangalore
582,9996812360,9501827414,986,STD,26-01-2025,21:50:04,Bangalore
583,9505763316,9700384378,569,Local,17-01-2025,15:24:03,Hyderabad
584,9913855380,9124684400,442,STD,05-01-2025,06:25:06,Chennai
585,9001387661,9239767594,713,ISD,05-01-2025,22:30:28,Chennai
586,9524238421,9421765435,224,Local,28-01-2025,06:25:51,Mumbai
587,9682486218,9681977447,307,Local,06-01-2025,08:12:22,Chennai
588,9371298948,9464697282,405,STD,26-01-2025,15:39:42,Chennai
589,9734402016,9206485831,682,Local,02-01-2025,08:49:18,Mumbai
590,9733887432,9513106293,266,STD,08-01-2025,13:45:42,Bangalore
591,9945098920,9692944437,668,STD,23-01-2025,13:21:50,Mumbai
592,9372555514,9328523211,243,STD,28-01-2025,21:32:17,Bangalore
593,9625839098,9753690524,823,ISD,03-01-2025,04:35:30,Hyderabad
594,9134379907,9224467026,844,ISD,11-01-2025,14:09:00,Mumbai
595,9735821634,9750085197,405,STD,31-01-2025,10:12:08,Delhi
596,9714291132,9104314817,524,ISD,19-01-2025,20:59:02,Mumbai
597,9010218684,9787451307,439,ISD,18-01-2025,14:23:50,Delhi
598,9782577603,9651687925,975,ISD,05-01-2025,21:43:35,Delhi
599,9681499063,9258056143,257,Local,11-01-2025,16:13:14,Mumbai
600,9579089468,9070447831,172,STD,22-01-2025,03:35:11,Chennai
601,9000627946,9756147912,812,STD,12-01-2025,08:52:59,Bangalore
602,9568869796,9307238161,280,STD,31-01-2025,13:57:21,Chennai
603,9634603487,9520621817,563,Local,19-01-2025,10:57:15,Delhi
604,9520619181,9223548009,197,ISD,23-01-2025,18:33:10,Bangalore
605,9456473845,9507293391,312,ISD,25-01-2025,12:09:41,Delhi
606,9240680649,9665827516,953,STD,28-01-2025,04:49:54,Hyderabad
607,9338995621,9464247025,388,ISD,16-01-2025,04:15:52,Hyderabad
608,9075370624,9728767950,482,ISD,23-01-2025,05:11:12,Mumbai
609,9499962082,9701837210,840,STD,12-01-2025,12:41:30,Delhi
610,9338720705,9847285665,970,Local,05-01-2025,14:41:19,Bangalore
611,9374756505,9922041909,233,STD,16-01-2025,13:19:36,Bangalore
612,9250682486,9032207877,284,Local,09-01-2025,16:53:36,Hyderabad
613,9499699029,9965953007,809,STD,10-01-2025,06:46:02,Mumbai
614,9522639046,9935673146,25,ISD,16-01-2025,19:03:48,Mumbai
615,9215011908,9985809440,430,Local,28-01-2025,00:58:40,Mumbai
616,9355049868,9837990130,448,STD,07-01-2025,03:13:07,Bangalore
617,9802747166,9224986733,691,STD,25-01-2025,05:29:13,Bangalore
618,9870672143,9927656783,762,Local,28-01-2025,03:18:57,Chennai
619,9331782508,9553700054,308,Local,05-01-2025,13:15:35,Chennai
620,9948379122,9755183651,166,STD,20-01-2025,18:19:43,Hyderabad
621,9769028104,9931946551,190,Local,04-01-2025,05:38:39,Bangalore
622,9379364425,9780685634,963,STD,10-01-2025,13:08:22,Chennai
623,9423934341,9616814373,780,STD,13-01-2025,01:50:07,Bangalore
624,9626005288,9570206761,116,ISD,06-01-2025,16:38:45,Bangalore
625,9324545670,9592186749,706,ISD,29-01-2025,06:35:26,Hyderabad
626,9370617094,9788793341,288,ISD,25-01-2025,16:00:17,Bangalore
627,9609645984,9445570929,451,STD,04-01-2025,00:35:01,Bangalore
628,9133210530,9455349704,895,Local,05-01-2025,20:34:01,Bangalore
629,9346892785,9974600107,318,STD,19-01-2025,03:41:30,Bangalore
630,9422939948,9505372277,727,Local,25-01-2025,09:58:39,Mumbai
631,9699669943,9516183904,956,STD,01-01-2025,07:39:16,Delhi
632,9445027438,9047439527,415,STD,15-01-2025,01:02:41,Delhi
633,9104200788,9639669753,753,STD,06-01-2025,08:37:58,Chennai
634,9147153934,9071944301,359,Local,30-01-2025,12:30:25,Hyderabad
635,9716076349,9110499228,239,STD,20-01-2025,23:16:15,Hyderabad
636,9579817975,9579392436,17,STD,07-01-2025,18:15:03,Bangalore
637,9126060574,9342786888,587,STD,31-01-2025,12:50:48,Hyderabad
638,9208096980,9798266229,290,Local,24-01-2025,09:31:27,Mumbai
639,9822264332,9263318544,873,ISD,27-01-2025,16:04:09,Hyderabad
640,9004077843,9530055854,796,ISD,16-01-2025,12:54:31,Mumbai
641,9439804410,9160278304,956,STD,20-01-2025,13:02:41,Mumbai
642,9487443611,9630120420,208,STD,12-01-2025,05:23:18,Delhi
643,9681711528,9819353731,515,STD,29-01-2025,08:54:44,Bangalore
644,9376946139,9781234148,31,Local,14-01-2025,22:16:55,Hyderabad
645,9644222338,9131270136,20,Local,19-01-2025,02:27:37,Hyderabad
646,9140569914,9075559591,719,Local,26-01-2025,00:32:12,Bangalore
647,9483823338,9513698988,246,STD,06-01-2025,20:49:19,Hyderabad
648,9783800040,9745394695,150,Local,24-01-2025,09:48:33,Bangalore
649,9817901516,9184385434,175,Local,12-01-2025,03:04:10,Chennai
650,9658868071,9495247680,919,ISD,20-01-2025,02:32:55,Mumbai
651,9386724056,9019413305,651,ISD,12-01-2025,13:57:36,Mumbai
652,9578968915,9992461416,710,ISD,26-01-2025,15:12:48,Delhi
653,9357544826,9184481629,67,Local,18-01-2025,15:59:41,Hyderabad
654,9991875580,9548324592,27,ISD,10-01-2025,15:49:42,Delhi
655,9290792097,9739454287,376,Local,11-01-2025,10:19:24,Hyderabad
656,9722730460,9549423840,911,ISD,01-01-2025,21:33:11,Hyderabad
657,9052212978,9547275714,110,ISD,05-01-2025,12:30:07,Hyderabad
658,9304779171,9106336214,848,STD,21-01-2025,18:05:43,Mumbai
659,9818853852,9372384809,681,ISD,26-01-2025,07:49:10,Delhi
660,9093421368,9373122449,590,STD,18-01-2025,13:28:33,Mumbai
661,9428240958,9965686216,872,STD,05-01-2025,17:17:30,Hyderabad
662,9465462024,9158762786,420,Local,27-01-2025,23:03:39,Chennai
663,9791496874,9605539652,67,STD,29-01-2025,05:55:08,Delhi
664,9773193266,9416805415,976,ISD,09-01-2025,22:24:39,Bangalore
665,9568322649,9267917275,418,STD,16-01-2025,22:50:25,Bangalore
666,9938630154,9907041086,777,STD,30-01-2025,16:12:48,Mumbai
667,9203297530,9703311774,160,ISD,28-01-2025,13:37:12,Mumbai
668,9201526156,9959382731,402,ISD,23-01-2025,18:00:39,Mumbai
669,9474036607,9300780656,83,ISD,12-01-2025,01:53:38,Delhi
670,9983294656,9339029424,442,ISD,12-01-2025,14:22:12,Bangalore
671,9337728643,9338466953,845,STD,29-01-2025,11:09:18,Hyderabad
672,9717859563,9336265726,700,Local,02-01-2025,03:17:30,Delhi
673,9481400375,9155822345,794,ISD,16-01-2025,09:38:13,Hyderabad
674,9519962109,9322872677,808,ISD,06-01-2025,07:18:13,Hyderabad
675,9577841794,9860275561,43,STD,03-01-2025,01:22:20,Delhi
676,9780218131,9908403164,551,STD,30-01-2025,18:11:00,Chennai
677,9486462974,9267350655,183,Local,30-01-2025,19:14:30,Bangalore
678,9369596464,9735236434,796,ISD,08-01-2025,08:15:45,Mumbai
679,9037037057,9881171218,144,Local,19-01-2025,06:54:21,Mumbai
680,9333147840,9049208295,22,ISD,09-01-2025,14:56:51,Mumbai
681,9149661832,9769616391,916,ISD,03-01-2025,01:36:51,Mumbai
682,9312022695,9722858702,527,Local,20-01-2025,20:51:04,Delhi
683,9652601797,9108953298,352,STD,23-01-2025,17:57:14,Delhi
684,9553202603,9149466571,90,ISD,05-01-2025,00:42:21,Mumbai
685,9141949813,9553111276,250,ISD,26-01-2025,13:57:31,Hyderabad
686,9519616974,9166498199,882,Local,31-01-2025,03:24:06,Bangalore
687,9719863056,9238159792,454,STD,12-01-2025,10:49:58,Bangalore
688,9257562920,9857530109,142,STD,31-01-2025,22:55:27,Delhi
689,9986269870,9760588381,211,STD,22-01-2025,22:59:23,Delhi
690,9613988932,9917152801,609,Local,20-01-2025,23:13:24,Delhi
691,9060377547,9935781831,244,ISD,06-01-2025,17:07:55,Hyderabad
692,9709080043,9376460552,506,Local,09-01-2025,05:04:51,Hyderabad
693,9052543409,9540787666,155,Local,15-01-2025,23:25:03,Chennai
694,9670472782,9189933875,285,STD,06-01-2025,11:36:56,Mumbai
695,9712786967,9387290081,745,Local,19-01-2025,02:36:23,Hyderabad
696,9254597551,9557204378,145,STD,27-01-2025,00:58:19,Bangalore
697,9614143927,9446648964,93,Local,02-01-2025,03:51:47,Mumbai
698,9177477685,9316299447,949,STD,12-01-2025,03:37:41,Mumbai
699,9021099753,9713261408,50,ISD,11-01-2025,18:13:59,Mumbai
700,9658632676,9047622081,339,STD,20-01-2025,23:03:51,Bangalore
701,9830689782,9611514265,781,ISD,21-01-2025,03:32:48,Delhi
702,9289265722,9090401527,790,Local,18-01-2025,16:22:06,Bangalore
703,9106823754,9289690503,904,Local,20-01-2025,06:12:06,Hyderabad
704,9623740787,9595145041,89,ISD,28-01-2025,14:20:07,Mumbai
705,9223514751,9551120848,48,STD,19-01-2025,22:48:59,Chennai
706,9830491805,9046642338,532,STD,11-01-2025,19:42:44,Delhi
